Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),City_Бориспіль,City_Білопілля,City_Житомир,City_Звягель,City_Київ,City_Конотоп,City_Миронівка,City_Ніжин,City_Овруч,City_Олевськ,City_Прилуки,City_Ромни,City_Семенівка,City_Суми,City_Чернігів,City_Чорнобиль,Year,Month,Total Precipitation (mm)
-0.535696746817298,-0.1939578225631596,0.4107248870214065,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,7,0.11942316358720143
-1.1922610047549314,-0.10371308312594835,-0.5740201498735102,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,8,0.20617395223073456
-0.8938227056923701,-0.7354262591864325,-0.464604034662964,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,7,0.4517800811176205
-1.3116363243799554,-0.04354992350113941,-1.3399329563473346,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,8,0.07661108607480846
0.5386811298079229,-2.2395052498066343,2.4896310760217872,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,6,0.002253267237494367
-0.655072066442322,-0.07363150331354387,-0.6834362650840565,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013,8,0.2501126633618747
0.2999304905578748,-2.570402627743079,2.671991268039364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,6,0.03943217665615142
-0.2372584477547367,0.016613236123668447,0.4471969254249225,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,7,0.21913023884632715
-0.47600908700478484,-0.2842025620003719,0.4836689638284378,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013,8,0.5599369085173501
-0.8938227056923701,-0.4045288812499887,0.11894857979328334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,7,0.402771518702118
0.2402428307453617,-0.1638762427507562,0.7389732326530457,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,6,0.30588102748986024
-0.29694610756724765,-0.31428414181277636,0.191892656600314,0.7222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,7,0.2810950878774222
-0.4163214271922717,0.04669481593607184,0.6295571174424998,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,8,0.4517800811176205
0.478993469995412,-0.37444730143758426,1.3225258471092927,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013,6,0.2737719693555656
-0.29694610756724765,-0.2842025620003719,0.5201410022319531,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013,7,0.23377647589004055
-0.8341350458798592,0.13693955537328523,-0.13635568903132517,0.6388888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013,8,0.1887111311401532
0.12086751112033764,-2.4500763084934625,2.5625751528288188,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013,6,0.12956286615592608
-0.47600908700478484,-0.34436572162517975,0.3742528486178912,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013,7,0.42361424064894093
-1.0728856851299073,-0.04354992350113941,-0.7563803418910875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013,8,0.20617395223073456
-1.968200582317591,-1.0061604774980695,-0.5375481114699949,0.5277777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,6,0.3993916178458765
0.061179851307824544,0.22718429481049648,0.775445271056561,0.36111111111111116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.7379450202794051
-0.2372584477547367,0.49791851312213237,-0.0634116122242939,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.24560612888688596
-1.848825262692567,-0.9159157380608571,-0.17282772743484048,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,6,0.23828301036502925
0.18055517093285073,-0.1638762427507562,0.9942775014776541,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.7249887336638124
-0.2372584477547367,0.6182448323717481,-0.3187158810489024,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.23208652546191977
-1.2519486645674445,-0.6451815197492201,0.5201410022319531,0.6944444444444444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,6,0.3025011266336187
1.0161824083080213,-0.07363150331354387,2.0154945767760863,0.5277777777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.42812077512392965
0.5386811298079229,0.5881632525593458,0.5566130406354685,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.24560612888688596
-1.6100746234425167,-0.1939578225631596,0.15542061819679867,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,6,0.35432627309598913
0.7774317690579732,0.16702113518568756,1.1401656550917154,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.3909418657052727
0.2402428307453617,0.738571151621366,-0.5010760730664793,0.36111111111111116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.06590806669671022
-1.3713239841924685,-0.22403940237556405,0.3377808102143759,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,6,0.2658855340243353
0.8371194288704842,-0.10371308312594835,1.2131097318987467,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.6010590356016223
0.478993469995412,1.0393869497454062,-0.5010760730664793,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.21969355565570076
-1.9085129225050779,-1.4273025948717255,-1.0846286875227267,0.4722222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,6,0.4298107255520504
0.2402428307453617,-0.34436572162517975,0.08247654138976802,0.4722222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.4861424064894096
-0.17757078794222358,0.6483264121841525,0.11894857979328334,0.36111111111111116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.4534700315457413
-0.535696746817298,0.7686527314337683,-0.17282772743484048,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.7785038305543036
0.061179851307824544,0.40767377368492114,-0.6834362650840565,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.33179360072104547
-0.7744473860673461,0.5881632525593458,-0.6834362650840565,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.6106354213609734
-1.3116363243799554,-0.10371308312594835,-0.3187158810489024,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,6,0.12223974763406939
0.598368789620436,-0.1638762427507562,1.2131097318987467,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,7,0.7323118521856692
0.41930581018289886,0.5881632525593458,-0.17282772743484048,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,8,0.07942767012167642
-2.206951221567639,0.10685797556088077,-1.1575727643297573,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,6,0.2737719693555656
